,mass,diameter,has_water,orbits_star,orbits_planet,surface_temperature,pctg_oxygen,pctg_helium,pctg_iron,pctg_nickel,pctg_silicon,pctg_aluminum,pctg_calcium,pctg_sodium,pctg_potassium,pctg_magnesium,pctg_other
12,152562264801,230143752,9257,False,False,True,0.23868500465010675,0.04322241293282086,0.08387712466417581,0.016022065178475185,0.06205613552124791,0.23947426040221428,0.11648353948747886,0.04818551154759817,0.03151515265027309,0.034315644590298844,0.08616314837531028
13,750166879388,525927165,-593,True,True,True,0.13539152020699113,0.09514559519070429,0.14506885127384087,0.09478567799601793,0.09890981247027077,0.08992376044511571,0.16763422511745343,0.07322584721585769,0.010935441420577058,0.051048255541695634,0.0379310131214757
14,504341494394,642316181,8017,False,True,True,0.030110186654575138,0.1840285209617476,0.14315414130503462,0.14693614514871312,0.047731950257039024,0.04020299041908402,0.029214360009175818,0.09172697841122528,0.1317993141351375,0.06212472342498664,0.09297068927328124
15,16689482470,740091336,-6596,False,True,True,0.02091147800249505,0.18782092673493844,0.03880975199362624,0.03514616391599978,0.22920849845854804,0.04841243770119348,0.017836108725053017,0.07605870308118745,0.18998112601795467,0.059300585433844394,0.0965142199351594
16,854061047309,161395171,-8280,False,True,False,0.056241473599020014,0.08131983829346941,0.1459593580692755,0.12580948487703883,0.2130193229719567,0.03942877880641802,0.0038123527950111396,0.05865205590286844,0.03723814828017652,0.2043777110060615,0.034141475398703894
17,474333447868,122660179,6777,True,True,False,0.14041300081410826,0.06384203098087067,0.005299565885606021,0.1340383859457237,0.1257255000263455,0.028085650108779524,0.20918453544973237,0.14801935495963828,0.05029613717241797,0.08366633867345627,0.011429499983321465
18,7866263949,459560921,4996,False,True,True,0.0058593400199311784,0.040255381843174155,0.1251959592169177,0.04420550736646566,0.141558697621741,0.07094566981230202,0.12025224033161218,0.18833716774516757,0.039832962387795094,0.09371346789824256,0.12984360575665094
19,978627458650,237246019,-1597,False,False,False,0.08805996915532045,0.07188821421973961,0.00941259911043995,0.06621803377245883,0.09735984573694284,0.10289725623884251,0.14570159703307864,0.07374393389607711,0.021363481870121787,0.24048577456308828,0.08286929440389003
20,923439350284,601963127,6942,False,False,False,0.07381455370017591,0.06288156409757284,0.004144819418498731,0.1556402037988199,0.1119381161319843,0.0590407348461907,0.07028262454965875,0.1444536610644762,0.09900414808589765,0.07134720280889242,0.14745237149783272
21,988900080829,221899732,-497,True,True,False,0.06514804780435321,0.1969068666023521,0.05834915111077451,0.2370217264934652,0.08137309066594982,0.031716420555610095,0.026253991157326826,0.07435010589400841,0.1333459918941467,0.012126325419982178,0.08340828240203112
22,562804665097,645293671,-6534,True,True,False,0.049330732798538134,0.24068253254554978,0.12515169990973943,0.05506125141422387,0.10751527564091182,0.07657251857389319,0.03721964301724846,0.048242445723267066,0.04743232385282298,0.14487546294017553,0.0679161135836296
23,331426067398,2009036,1106,False,True,False,0.027358199601885676,0.12947828895589208,0.029072193870024025,0.21109722179478696,0.14764566046617078,0.010754374384050256,0.14853822563961916,0.10856580001402028,0.11804232684495965,0.05084625639120205,0.018601452037389086
24,104449423254,633171494,-2102,False,True,True,0.001945775684610656,0.1574829692082198,0.1588833019279918,0.19710171690117193,0.008348695170994942,0.10318027648242227,0.14707792641390421,0.08333184007264653,0.026460327184388222,0.10571663191841818,0.010470539035231452
25,293327516664,553639304,-2865,False,True,True,0.07906750976829079,0.07058883440984574,0.049179245865574095,0.018992737103606543,0.2018231590587791,0.09728244939016611,0.1291086366313528,0.2554324853749613,0.005188744456791386,0.027091965625994065,0.0662442323146382
26,716811406185,992792675,-6566,False,True,True,0.04270146855998823,0.1019688592769224,0.048087134998811065,0.1377444834212845,0.0751645746023904,0.010438275089303223,0.13830988614991888,0.06044822057571327,0.06783614727862317,0.10423315437003783,0.21306779567700687
27,136590286243,292399611,-1994,False,False,True,0.056555732281506496,0.1000076696631641,0.04575898329572235,0.008735759025317926,0.22113789249338253,0.013279348404777545,0.18772864274389858,0.049696042144598565,0.13210763997802533,0.09263717065804898,0.0923551193115577
28,77119038314,22359629,1460,False,True,False,0.01977744641802286,0.105805729604982,0.07262039561054803,0.08470454481708958,0.19057652380295215,0.03869707989584222,0.04168911514689976,0.03999930420935473,0.15375555982299066,0.14947085781815048,0.10290344285316752
29,604063725988,347885052,-1641,False,False,False,0.08974289980761453,0.089620936412437,0.12018811281620725,0.13236713338676448,0.0469924145509222,0.08975584956717648,0.047966986988287746,0.13647797222351066,0.006040595610436801,0.09858454288515889,0.1422625557514841
30,131327205206,973025026,-8440,False,False,True,0.04297343436013159,0.04098574876309913,0.12180440781007747,0.09710176825000238,0.003499745820867182,0.13248060221885083,0.039172621756764614,0.1546481197212121,0.11704296197583944,0.16643219950074864,0.08385838982240672
31,454869040113,485797454,-6540,True,True,False,0.06585620897870048,6.943799433472916e-05,0.03123096934209554,0.1755079657680724,0.035987051420002455,0.0740965708883728,0.3676173430583933,0.06008287398284236,0.14388087536585814,0.04088687412828577,0.004783829073042046
32,465562820364,483997791,1214,False,False,True,0.00571389984564694,0.053213718158112974,0.18147374972884775,0.00782912602479066,0.1228380510330815,0.14171222188540009,0.08034933784331784,0.037756757540170216,0.15554134485493493,0.13875921198506136,0.07481258110063563
33,111020680091,195746408,5204,False,True,True,0.13252313645681996,0.0703325457744373,0.09620219441825498,0.25231083992064224,0.009089956542928372,0.06549758837684402,0.12882733987095848,0.11220698474328822,0.056203012010092694,0.0446252133565047,0.03218118852922914
34,105561389787,569245413,9832,True,True,True,0.09289665312567505,0.017481929927653277,0.01059310860322372,0.13660705550426339,0.18372936112481564,0.2225314923490526,0.11899762134187875,0.04983117215428904,0.12249829980538467,0.001889348063171514,0.04294395800059226
35,174624269157,860144507,-4696,True,False,False,0.0673588604525658,0.12145878039468248,0.15214591015078294,0.03974903117275273,0.17294141367487184,0.06127521190198409,0.050817703123744194,0.18993324919408888,0.08383152958480833,0.049112085372395774,0.011376224977323122
36,744051337926,248551319,-8617,False,True,False,0.1505214644234451,0.07816207727640642,0.10903979095588688,0.11175593732340816,0.034368169098465295,0.05737554574198123,0.010627924182167408,0.09436721954618991,0.07949501287402634,0.06274515979993815,0.2115416987780851
37,445875642576,613860123,9839,True,False,False,0.14657393735090732,0.02446994136493233,0.08810459801980314,0.2524725792788517,0.010209360716351805,0.05871053288015861,0.0940286700298458,0.16088562006194196,0.06567253944024763,0.0775848013356234,0.02128741952133636
38,511779356990,626532189,-8865,True,True,True,0.08109105076759728,0.13154968744694273,0.15213576067929596,0.08378739992240966,0.044095854348793956,0.012428336020864978,0.12839440970440746,0.16807501040098685,0.01929442425738067,0.052578117160524344,0.12656994929079618
39,28402430560,417470958,-1770,False,True,True,0.017913348513591706,0.04379202105677666,0.1662690261237422,0.19805700110647087,0.13057503742891086,0.04926308344667116,0.10730330972183866,0.022575471627558016,0.11368359980090581,0.1432487593373707,0.007319341836163352
40,333700350554,707400927,-8166,False,False,False,0.06655679362772095,0.11384551666622104,0.01840624636406243,0.11688508141797677,0.03614090195260491,0.03421340542094427,0.13101418617703103,0.013015167599651684,0.1622451801072282,0.11065462652918683,0.19702289413737184
41,988004027975,210069234,-1909,True,False,False,0.049888494846742674,0.07525525167866524,0.05386510454207581,0.052744781731894154,0.03271151402587963,0.16745315520549164,0.16134953561079798,0.11325620915416013,0.14239154395207332,0.046961055864738935,0.10412335338748052
42,751804126127,455348795,-988,False,False,True,0.1193702928366708,0.09808788320183463,0.15888965288290732,0.12898046695495716,0.05828729875276618,0.046448021561054875,0.20262960622797593,0.0428574115581084,0.03769345720570191,0.10482653869240008,0.0019293701256227875
43,964255312917,401299744,-1637,False,False,True,0.26344987969636235,0.020110856897981772,0.06022965039729992,0.1982043749538172,0.15911296359669852,0.177817811404932,0.028771881745086304,0.015735918516086876,0.0018451045136392778,0.04311292237455217,0.03160863590354375
44,984849113997,667192649,6548,False,True,False,0.1067288406813005,0.06620782802343925,0.03983134346041184,0.09640918415669882,0.1252197250677338,0.10970165319886188,0.11954479734444987,0.10516511897949081,0.16074669327571134,0.04140278159499237,0.02904203421690954
45,686450268585,100254405,-9192,True,True,True,0.18417826722848182,0.11585105957612599,0.16440342271925726,0.03214106429298162,0.03452133258641626,0.09151091990537995,0.030358607855834652,0.08360464912161175,0.05986983695673395,0.13762888497505046,0.06593195478212625
46,692458519091,955831783,7127,True,True,False,0.013824832619852102,0.10866956587318677,0.05999568893782919,0.12281228111693435,0.1122813018577745,0.03618651559725601,0.17467601453753095,0.16595554205868723,0.13447179167555093,0.05823531459829077,0.012891151127107125
47,686666013743,273208235,-248,False,True,True,0.06496180270235657,0.011558569081723227,0.1425599865288738,0.09435483685671117,0.006683887653228437,0.12648733365410816,0.11720415319749289,0.26801146426893774,0.12416661530520055,0.011556688157266199,0.03245466259410128
48,791788467717,916020988,-2649,True,True,False,0.065883458754843,0.027815645088387145,0.142904886116149,0.008456840384699408,0.07357738147355923,0.24987266597614563,0.08834988894387544,0.054434679870059594,0.18778608355526397,0.043418622024735266,0.05749984781228228
49,279098700793,729711429,-8263,True,True,False,0.09559613744952178,0.056667641505155145,0.015131079047379653,0.052434218598560706,0.1764067378273552,0.09706245027724353,0.14566180550755664,0.09051208067572199,0.07225559862160763,0.07160750867273,0.12666474181716786
50,291833773208,587110314,3193,True,False,False,0.14231901199427377,0.16183008920538383,0.12884462898260413,0.013584662370771255,0.14105620586623044,0.1182024478442224,0.03630707782850291,0.10976074425313426,0.0332371594449332,0.01862562288669168,0.09623234932325209
51,84232081997,340146719,5191,False,True,True,0.02125426082062095,0.023435173644042757,0.23970215543028925,0.060313964476262916,0.13370576178352653,0.11087832736335372,0.038069421336545554,0.0948432365733868,0.12072535747271278,0.07728840516951412,0.0797839359297447
52,69185152262,373230812,-1276,False,False,True,0.08673223419947038,0.005815024440978059,0.2789985215877132,0.11697969242241846,0.005068582923580388,0.1246196474807752,0.014734263942390805,0.05103665798537182,0.09748102350210862,0.06948194197366482,0.14905240954152824
53,801123074330,606083804,5709,False,True,False,0.15227537465514093,0.1533813065921875,0.011159704105953497,0.18086947989507177,0.05185270244373407,0.011153690684073481,0.17160848500601483,0.031237994312521628,0.03977822963973753,0.11064136906617145,0.08604166359939326
54,113906959683,330986226,-2119,False,True,True,0.08511865560329612,0.026977352127121268,0.23457771205169856,0.060299443631617114,0.09798391336382005,0.04734398960839048,0.009351170508778773,0.11653685390739604,0.12845597777800313,0.18377609187188107,0.009578839547997417
55,329458789573,669478985,-3931,False,False,True,0.08267208053630522,0.090312172998203,0.02890308755082805,0.12146998552107854,0.06979756201951058,0.12664991677495657,0.2855645213985928,0.05648034293966123,0.07053558657148191,0.06066473745438296,0.006950006234999136
56,479155627135,933731851,5664,True,True,False,0.028342703170253048,0.03459095101595243,0.11135817323298149,0.17339822442465866,0.22278388973236238,0.08382288062480293,0.09873727718946734,0.1421869023514737,0.0245126739524072,0.001416558358976795,0.07884976594666399
57,912891204422,246063759,-7823,True,True,True,0.08407203275345596,0.019478411906820377,0.10247259717498412,0.2557721516726446,0.07956421563845727,0.1269059154789937,0.06589518054976708,0.048858532723472535,0.08580909379433646,0.07734052176974512,0.05383134653732278
58,486970462164,330962308,4518,True,False,False,0.020774108555114412,0.1382330814939055,0.12050422826287047,0.013584837463596235,0.18577023596119452,0.11240529638015401,0.11797187158592028,0.03092662264106313,0.07621154019795019,0.003886499165881986,0.17973167829234932
59,536579465727,890872970,2571,False,True,False,0.1607727965437022,0.1742902208135372,0.0007215900322398096,0.09311440765531767,0.05852889974181969,0.04271766670073356,0.15948932905470334,0.1207433455438523,0.07156780911205034,0.11783203614216815,0.00022189865987567574
60,307150289126,341290009,-4449,False,True,False,0.14168097813323058,0.01071773444685217,0.1368302748244187,0.011474653462504711,0.017765108856513036,0.09899996368826688,0.28009257332707854,0.024077453575600684,0.16225565642665404,0.054419958849868166,0.06168564440901245
61,967446919576,480595914,-9202,False,True,True,0.04867657817184479,0.06878411105801206,0.27244365009773025,0.09711907837610215,0.058086737047011096,0.03895341930767149,0.029993988823345454,0.18923866871943903,0.06129843506560406,0.07329134012170936,0.062113993211530286
62,511905260028,852333645,1825,True,True,False,0.11295585338834264,0.07660097847053039,0.05884017077780608,0.05385148928210558,0.17620811427533029,0.10815850842237479,0.04086514124893484,0.05034296048314924,0.09611307562413138,0.047991129149720334,0.1780725788775743
63,732563212996,814253239,-8808,True,False,False,0.12999174397093485,0.1438756215776255,0.0789655420691358,0.18246196925579972,0.06517294752216644,0.011318354747999597,0.10383050872144098,0.13523335205004208,0.038168912499248274,0.014336237895009029,0.09664480969059762
64,928948963700,118821142,-1121,True,False,True,0.05987886212947404,0.09034840594621062,0.005544643202768206,0.0036123003165679794,0.07500618316273966,0.13040730111603582,0.19059590756235956,0.08994622810816552,0.1558051687656404,0.02604792831419992,0.17280707137583834
65,199614807559,392682928,-4202,True,True,False,0.02688539377716003,0.03985024120836051,0.13598549765422033,0.0014694034312031413,0.11921328750649993,0.11944795228988363,0.08123217591873932,0.19300300643128027,0.03788608965736982,0.08818715117875683,0.15683980094652608
66,398375755328,360542486,-2158,True,False,True,0.046239939596492675,0.07638393802051288,0.05663940610319774,0.06695267573947764,0.18091235502601902,0.04291262349154721,0.08143856629282982,0.01807069047714844,0.017198432624825233,0.24155504410665646,0.17169632852129293
67,563663129058,909495385,6307,True,True,True,0.20756493211174973,0.03196099199265247,0.21129506569869935,0.1314667141960353,0.0055951475603228515,0.09905128043137681,0.06256159220170407,0.1675402139585097,0.044976390284975416,0.01717658190059269,0.020811089663381667
68,485231326485,938909652,-662,False,False,True,0.10857102107533562,0.005511059668038385,0.1565444955962296,0.10634846811064566,0.0863634797090718,0.006482199988437229,0.08086333684237818,0.20823316310465415,0.1645359738530561,0.014674151844364316,0.06187265020778895
69,672488441421,711957963,8847,True,True,False,0.08495781983666997,0.03178632308699889,0.009904892820754145,0.19802505002707665,0.028286526490739806,0.14539875227772928,0.11326496514994172,0.040927860874239046,0.14750580761088988,0.13961940246617194,0.06032259935878865
70,617602775041,950015267,-7678,False,False,True,0.1263741903529881,0.03740674322809155,0.07228062344274774,0.01313032294324042,0.022169988837090784,0.09787050252084867,0.08457642822048007,0.15131024768014903,0.24212518577206926,0.040519594021041834,0.11223617298125249
71,860205836037,509790252,-4332,False,True,True,0.018208208106177622,0.0518695166503534,0.14548721091128547,0.0742632168224299,0.15142289108873186,0.08292319911534095,0.06482779435988736,0.15346142745257763,0.0004871789195787611,0.1935610758689712,0.06348828070466583
72,973649074808,746123999,-6908,True,False,True,0.17105681001797757,0.030684887350488427,0.046424001424187976,0.17289374434456609,0.015369086623451189,0.0663790874061211,0.08266778398091618,0.02076439130514926,0.17575316494238466,0.011338927396349056,0.20666811520840836
73,561832416224,124739745,9848,False,True,True,0.004825270840374724,0.032105741998528274,0.041962972083794646,0.10660725489054093,0.08970521621887885,0.013172589158334833,0.09319145479072104,0.2974260263014313,0.162121412387528,0.03841501836217572,0.1204670429676916
74,175419543995,24985205,-7990,True,False,False,0.04264917512898226,0.02079495479108942,0.02040713759770489,0.12357578989353271,0.12046723276020373,0.019322574523431117,0.028812952131933533,0.25484467481640644,0.1312236257850737,0.07479687748309567,0.16310500508854658
75,185524989252,678368305,1206,True,False,False,0.028743623193024564,0.04173375214291199,0.01655808186626021,0.15585103342831239,0.04005257654972474,0.19163880373166087,0.002419930516397467,0.004975453682253318,0.21782258233358087,0.19650934442675402,0.10369481812911963
76,795340484917,68903053,-9898,False,True,False,0.000361538608762797,0.06191161524613026,0.09809103632855776,0.11443282189980673,0.15740921546224151,0.0700336990003985,0.09042811143417022,0.10644665186022342,0.07264750756095925,0.14307769233485845,0.08516011026389107
77,952914733217,719810529,9332,True,True,True,0.13450694116199888,0.13023512734326392,0.09444629939619426,0.07636765192363867,0.11895394542837846,0.06739648705673058,0.13010906193726063,0.0326915397873811,0.1044352529335861,0.05241530522491091,0.058442387806656504
78,203368528908,676815411,-836,False,False,False,0.10123841790408102,0.05093973736290092,0.052469037565922264,0.12281428191712918,0.1513905065582245,0.08140591935045217,0.06103307176186338,0.16583618542827674,0.10922123043913178,0.02451665701187097,0.07913495470014717
79,501816020666,73266207,8891,False,True,False,0.08353370202407466,0.13314179315432412,0.12794963844421384,0.12094789125089242,0.018829111351536088,0.004592422672335085,0.12828586946060708,0.11730461047542894,0.16623717793543408,0.0005459628199452303,0.09863182041120848
80,332849950737,466360231,-2762,True,False,False,0.08466294621033284,0.15587267516073916,0.14157243834825659,0.07178811491479212,0.08217204060127552,0.08131871915615774,0.010758956782911807,0.13556754606698268,0.04935463081099805,0.0787271893115556,0.10820474263599784
81,7007553437,369505621,-113,False,False,False,0.06448871292506561,0.062146708184416095,0.1371508699132108,0.009096043100645516,0.21335547016709486,0.042045621573342185,0.26328090294627954,0.011118847486349608,0.006928390206265348,0.056941236223844574,0.13344719727348597
82,726028305982,602109814,3836,False,True,False,0.026448198128750152,0.09139141918463303,0.14935902654868308,0.14034443675997624,0.04077931777213949,0.09079414749559638,0.004771155792223926,0.16587199827804303,0.11122347698108678,0.033910078641780236,0.1451067444170877
83,902229520162,239314558,9764,False,True,False,0.02227786946816743,0.036106378606233155,0.07517370538986229,0.08762348270184257,0.2123989418526585,0.03183984279043264,0.17314111091506187,0.05352979548317044,0.038866110493238515,0.07759927730667007,0.19144348499266245
84,751858916344,903391625,9176,False,True,False,0.027207401054128087,0.09968607480002596,0.0015018145862836418,0.12739745063921254,0.20614378234788203,0.08670685974978871,0.09309359123629689,0.13964249143292537,0.03341738348191783,0.11541166498139538,0.06979148569014353
85,449703269739,107636753,-2171,False,False,True,0.05116116065188741,0.10411985444941167,0.06946357852070759,0.1240535968143308,0.0869831799857709,0.060789026991163016,0.19630172131221144,0.028856691371997478,0.1820416851549356,0.037420561388083584,0.05880894335950051
86,13534572858,820904726,-5931,True,True,True,0.16093261479387383,0.08984895912879022,0.11099015696288587,0.029905717954453438,0.014875314997877006,0.17807217133924105,0.08162667758317609,0.033721669744279384,0.039360850592381674,0.002173850454306644,0.2584920164487348
87,171285737854,96090900,4529,False,False,True,0.026899529498398564,0.049149608342979205,0.1663853774954022,0.06884238724909346,0.10027278872057153,0.13639015757310669,0.10995089530150541,0.19455501086968016,0.05325121689370174,0.03728897752600673,0.05701405052955424
88,383650600579,673623637,9925,True,True,False,0.0637903116874954,0.04118458570892422,0.06022405125972523,0.15317124543390023,0.19078695054178296,0.10443318919108056,0.1069050702354148,0.12395044843168192,0.03260945680792108,0.06950306350712278,0.053441627194950735
89,96845873351,703106219,6045,False,True,False,0.02093001727409394,0.1736961241081488,0.019356198744525266,0.02586885058262119,0.07533675412541495,0.094518976531953,0.08571550339422708,0.13578932136597321,0.23640464916860232,0.007732343904522536,0.12465126079991773
90,214659642832,130566533,7681,True,False,True,0.08889131976116457,0.031471776770393346,0.027542877987736598,0.2694529353795277,0.10395984947965513,0.039978269117449394,0.16360429877392713,0.0043157835038533125,0.04181207773282424,0.21158875532839594,0.017382056165072633
91,22666327102,994542482,7930,True,True,False,0.010981359383719145,0.14692548638293199,0.11534211028995563,0.0022493145167023533,0.06124309517158914,0.21018587790772345,0.05246085039027846,0.15530385106020597,0.11702601081374646,0.0808357704738264,0.047446273609321105
92,291087363027,56806686,3376,False,False,False,0.036015061267981846,0.12348216284731156,0.15381558189307498,0.009963908157262768,0.13908227602848552,0.16505488201505386,0.07512780405240739,0.008559033023367357,0.10471550621705027,0.11680347893368197,0.06738030556432248
93,274237562965,546427777,-2736,True,True,False,0.021416536196164147,0.03429242330924856,0.07808567594993968,0.18710788070423304,0.013017211996716696,0.02564288695155485,0.2637700232479729,0.0679830294453934,0.021712650745186406,0.16533250432779037,0.12163917712580002
94,197954191127,704160969,-9170,True,False,True,0.07417360852799075,0.024477622731909735,0.14827802415691718,0.15190766513849108,0.0015586201973025783,0.011739096738606338,0.030997167005961963,0.26971762254120096,0.05119954829535655,0.06724837043540441,0.16870265423085837
95,147241322826,778743828,-7142,True,True,False,0.14859450973566724,0.05346937353710628,0.1325812167059343,0.003457732297211077,0.09321593334039288,0.1319455685326294,0.1345098671020527,0.07208287650243729,0.06522711068796752,0.1421641756522199,0.02275163590638154
96,367191729337,657384430,3368,True,False,False,0.24453438113293935,0.026344888447913033,0.006695632537438781,0.0585351128800507,0.03848425415376018,0.035165306149307005,0.2866320891364336,0.07134497486175753,0.08340168852065673,0.0318538935846754,0.11700777859506784
97,108360685338,194800872,2078,False,False,False,0.08229184479676857,0.039367407472889984,0.22554749937316457,0.06868725890455897,0.2400765831645912,0.014348270289247412,0.034841538506508604,0.0031685803403768463,0.1095769377035132,0.028302697888419444,0.15379138155996103
98,629022829044,813590980,2470,False,True,True,0.06131502610268331,0.04345218273099884,0.06995977829070055,0.15401885224385378,0.0776133708441062,0.028374706103916934,0.15952683036756737,0.20168693261398274,0.019996787372661307,0.08699724621314416,0.09705828711638485
99,457166624601,376644793,1219,True,False,False,0.01009256508570798,0.18160798641770795,0.11680969181770663,0.05916555670518805,0.04884211760016476,0.11788952748758225,0.022790448883105035,0.049935354689673965,0.12002205226372184,0.09515649903787549,0.17768820001156602
100,260110500126,46306334,835,True,True,False,0.13574613156042717,0.07464603018107699,0.05678997092089087,0.17009006131394333,0.07908616728963634,0.15953365328323643,0.1984514224163274,0.020892415077197524,0.04449840019520489,0.045810211745962934,0.014455536016096122
101,864597497060,95441124,-9034,True,False,True,0.19778423224472572,0.2242825566787012,0.03153232164793693,0.019499404054849824,0.07614178690118156,0.14537283664497797,0.03122954153615257,0.0943794671446925,0.06776046737461264,0.046063039856063435,0.06595434591610572
102,601995941279,86233091,-4717,True,True,True,0.1509988429930256,0.1100732652154985,0.09648171126395338,0.11640612802496543,0.08114563476805067,0.10758226305330461,0.10669490390911299,0.0816981550372985,0.046549379215004634,0.07404734622690871,0.028322370292876927
103,180931700144,624691998,-2937,False,True,True,0.149875597900171,0.07778341256083232,0.21932613436376633,0.0971178503583948,0.0323959170981154,0.07083249063454157,0.0011469790783264875,0.11917681590769268,0.010077221621657197,0.15377910185371615,0.06848847862278601
104,733038064976,214541744,-9689,True,False,True,0.030228204430358986,0.198506774008686,0.05345233600037559,0.1834669869416211,0.17075020947587485,0.009353847863564083,0.15239192967156925,0.06848687224632866,0.01523314896111204,0.051016288696590126,0.06711340170391941
105,283063161812,224374882,7954,False,False,True,0.1267860857769121,0.0021172111762123584,0.1472879071853629,0.11542260831963164,0.055929968127014666,0.1272804100762786,0.06680844129033607,0.10416291516107257,0.10837703250724894,0.042281442714947194,0.10354597766498307
106,59085964027,702001602,6161,False,True,True,0.09160418750507976,0.09379855707333831,0.11524793340176429,0.10601210299781576,0.054195590346681505,0.11965085748655489,0.09560520244971578,0.04073476844356793,0.013644494437810295,0.03216721411710998,0.23733909174056145
107,318517780378,162948151,-6915,False,True,True,0.17130189982013277,0.09244007041028401,0.17796054950405127,0.06529588682432681,0.0691614481120598,0.03413627694868023,0.052591874146158,0.14281643437132693,0.06470425897979303,0.06287601446149337,0.06671528642169382
108,353732362679,895385619,-4546,True,True,True,0.16442729202703948,0.07327036635517305,0.18555627838111147,0.016202698710850116,0.0698465744120545,0.07117850576143989,0.04376418291097142,0.1408045782872966,0.05174923779712831,0.05639068810101946,0.12680959725591584
109,267365798050,13094414,-2577,False,False,False,0.02093319875133157,0.017409108550613103,0.05920065659098498,0.12412334656714942,0.11031875376723028,0.09547809510533946,0.1332856336146891,0.11820198591176842,0.011807820778057278,0.12798900163623025,0.18125239872660603
110,763110869822,576937670,-3366,False,False,False,0.06379324228540892,0.06334714863306443,0.018874854021720698,0.06477091650722983,0.17938391581405796,0.0553426389848539,0.09559744277459388,0.1262491655958842,0.14514715218033322,0.06982058258820065,0.1176729406146523
111,471294661285,180043715,-8061,True,False,True,0.13276207793347652,0.19105575736067204,0.12967647509598673,0.09623649693061609,0.10938578602938794,0.04192050652471381,0.06567385195629448,0.04988752861504665,0.051422237451418204,0.01589904718765939,0.11608023491472802
112,221672603411,621642907,-7180,True,True,True,0.20354513924954834,0.15333894313755278,0.14750320337679973,0.006912750113031326,0.2221606349976619,0.044865322934141846,0.014909372845389353,0.01880136600329401,0.04072853426004362,0.05378150150164744,0.09345323158088967
113,921338072679,953859887,713,False,True,False,0.02534427485828751,0.0724744779873723,0.16268394395385338,0.04584230950153846,0.08235658389067102,0.24056157574282355,0.11199206517698675,0.07506111222610992,0.0646961995695422,0.06908390500567642,0.04990355208713835
114,427158991972,333562180,-7045,False,True,True,0.02069388320223901,0.14443332059578887,0.2236268101037497,0.01096288369946915,0.1103691037222205,0.21968987599142786,0.0640240953050486,0.009163641284798922,0.061572366345936685,0.002398238458653784,0.13306578129066698
